section,object_name,detail_type,details
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""INSERT"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""SELECT"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""UPDATE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""DELETE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRUNCATE"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""REFERENCES"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""TRIGGER"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql/TABLE,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=arwdDxtm/supabase_admin,anon=arwdDxtm/supabase_admin,authenticated=arwdDxtm/supabase_admin,service_role=arwdDxtm/supabase_admin}"",""defaclobjtype"":""r"",""privilege_type"":""MAINTAIN"",""defaclnamespace"":""graphql""}"
SA11_default_privileges,supabase_admin/graphql_public/FUNCTION,default_privilege,"{""grantee"":""service_role"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""graphql_public""}"
SA11_default_privileges,supabase_admin/graphql_public/FUNCTION,default_privilege,"{""grantee"":""postgres"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""graphql_public""}"
SA11_default_privileges,supabase_admin/graphql_public/FUNCTION,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""graphql_public""}"
SA11_default_privileges,supabase_admin/graphql_public/FUNCTION,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}"",""defaclobjtype"":""f"",""privilege_type"":""EXECUTE"",""defaclnamespace"":""graphql_public""}"
SA11_default_privileges,supabase_admin/graphql_public/SEQUENCE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""graphql_public""}"
SA11_default_privileges,supabase_admin/graphql_public/SEQUENCE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""graphql_public""}"
SA11_default_privileges,supabase_admin/graphql_public/SEQUENCE,default_privilege,"{""grantee"":""authenticated"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""SELECT"",""defaclnamespace"":""graphql_public""}"
SA11_default_privileges,supabase_admin/graphql_public/SEQUENCE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""USAGE"",""defaclnamespace"":""graphql_public""}"
SA11_default_privileges,supabase_admin/graphql_public/SEQUENCE,default_privilege,"{""grantee"":""anon"",""grantor"":""supabase_admin"",""defaclrole"":""supabase_admin"",""is_grantable"":false,""defaclacl_raw"":""{postgres=rwU/supabase_admin,anon=rwU/supabase_admin,authenticated=rwU/supabase_admin,service_role=rwU/supabase_admin}"",""defaclobjtype"":""S"",""privilege_type"":""UPDATE"",""defaclnamespace"":""graphql_public""}"
